id,smiles,inchikey,mwt,clogp,SMILES,Name,Rep 1,Rep 2,Mean,pmic
34586512,CC(=O)O[C@@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC23)C1(C)C,HNFPPWVGLWDXQQ-FJPSVTAHSA-N,512.27740362,5.936100000000007,CC(=O)O[C@@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC23)C1(C)C,3alpha-ACETOXYDIHYDRODEOXYGEDUNIN,0.91099,1.0018,0.956395,
49517684,C=C1C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1CC(O)C(C)(C)C(CC(=O)OC)[C@@]21C,QFRUZVNPYYYLAN-BBJYNIMOSA-N,472.2461034919999,4.354100000000003,C=C1C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1CC(O)C(C)(C)C(CC(=O)OC)[C@@]21C,3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER,0.97071,1.1006,1.035655,
66774034,CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]423)C1(C)C,LCTHKUJMKQOYDY-ZYIGBFDLSA-N,528.2723182399999,5.147300000000006,CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]423)C1(C)C,3beta-ACETOXYDEOXODIHYDROGEDUNIN,0.91475,0.82062,0.867685,
87797181,CC(CCC(=O)O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,HIAJCGFYHIANNA-YZVLTLOFSA-N,374.28209507599996,5.427200000000005,CC(CCC(=O)O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,3beta-HYDROXYCHOL-5-ENIC ACID,1.0197,0.73905,0.879375,
80899107,CC(=O)O[C@@H]1CC2C(C)(CC[C@H](O)C2(C)C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)C21C,FJIIOEQLAAKWEL-VISHRWGOSA-N,470.2668389359999,5.365300000000006,CC(=O)O[C@@H]1CC2C(C)(CC[C@H](O)C2(C)C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)C21C,3beta-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,1.0379,0.8518,0.94485,
11322636,CC(=O)Oc1ccc(O)cc1,HBMCQTHGYMTCOF-UHFFFAOYSA-N,152.047344116,1.3175,CC(=O)Oc1ccc(O)cc1,4-ACETOXYPHENOL,0.8929,0.9458,0.91935,
96904409,COc1ccc(C=O)cc1,ZRSNZINYAWTAHE-UHFFFAOYSA-N,136.052429496,1.5076999999999998,COc1ccc(C=O)cc1,4-ANISALDEHYDE,1.0887,0.95376,1.02123,
47807370,Cc1cc(O)cc(=O)o1,NSYSSMYQPLSPOD-UHFFFAOYSA-N,126.031694052,0.6538199999999998,Cc1cc(O)cc(=O)o1,4-HYDROXY-6-METHYLPYRAN-2-ONE,1.087,1.1995,1.14325,
79904295,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,PWWCDTYUYPOAIU-UHFFFAOYSA-N,224.083729624,3.2883000000000013,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,4-HYDROXYCHALCONE,0.77955,0.94796,0.863755,
37995730,COc1ccc(/C=C/C(=O)c2ccccc2)cc1,XUFXKBJMCRJATM-UHFFFAOYSA-N,238.099379688,3.591300000000002,COc1ccc(/C=C/C(=O)c2ccccc2)cc1,4-METHOXYCHALCONE,0.90807,0.87487,0.89147,
58548800,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1,RGSUZUQISVAJJF-UHFFFAOYSA-N,254.094294308,2.564700000000001,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1,4-METHOXYDALBERGIONE,1.016,1.0832,1.0496,
10953465,Cc1cc(=O)oc2c(O)c(O)ccc12,NWQBYMPNIJXFNQ-UHFFFAOYSA-N,192.042258736,1.5126199999999996,Cc1cc(=O)oc2c(O)c(O)ccc12,4-METHYLDAPHNETIN,0.9406,0.90702,0.92381,
24179546,Cc1cc(=O)oc2cc(O)c(O)cc12,KVOJTUXGYQVLAJ-UHFFFAOYSA-N,192.042258736,1.5126199999999996,Cc1cc(=O)oc2cc(O)c(O)cc12,4-METHYLESCULETIN,0.9283,0.94641,0.937355,
56616750,Cc1c[nH]cn1,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,82.053098192,0.7181199999999999,Cc1c[nH]cn1,4-METHYLIMIDAZOLE,0.90829,0.88804,0.898165,
57131165,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,ZHXRDXTYPCPBTI-UHFFFAOYSA-N,283.084457896,2.3006,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,4-NAPHTHALIMIDOBUTYRIC ACID,0.97344,1.1444,1.05892,
11066313,CCCCCCCCCc1ccc(O)cc1,IGFHQQFPSIBGKE-UHFFFAOYSA-N,220.182715388,4.685300000000005,CCCCCCCCCc1ccc(O)cc1,4-NONYLPHENOL,1.2382,1.1278,1.183,
11358626,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1,FSNITHOUQGJHTR-UHFFFAOYSA-N,284.104858992,2.5733000000000006,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1,"4,4'-DIMETHOXYDALBERGIONE",0.91686,0.99036,0.95361,
10417842,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,UAHGNXFYLAJDIN-UHFFFAOYSA-N,224.083729624,3.2883000000000013,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,4'-HYDROXYCHALCONE,0.87486,0.90126,0.88806,
43007076,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,KJHHAPASNNVTSN-UHFFFAOYSA-N,238.099379688,3.591300000000002,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,4'-METHOXYCHALCONE,0.8536,0.92319,0.888395,
11176230,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,OMICQBVLCVRFGN-UHFFFAOYSA-N,252.078644244,3.468600000000002,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,4'-METHOXYFLAVONE,0.87478,0.97626,0.92552,
43722904,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(OC)c3o2)c(OC)c1,AHUAGKUYEMQHTH-UHFFFAOYSA-N,358.105252916,3.200000000000002,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(OC)c3o2)c(OC)c1,"5-HYDROXY-2',4',7,8-TETRAMETHOXYFLAVONE",1.048,1.3181,1.18305,
12686380,COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,QNKIRTADURZGPG-UHFFFAOYSA-N,282.089208928,3.4772000000000025,COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,"5,2'-DIMETHOXYFLAVONE",1.1647,1.2829,1.2238,
48474999,COc1ccc(-c2coc3cc(O)cc(OC)c3c2=O)cc1,JQQULYXWXRNRAX-UHFFFAOYSA-N,298.084123548,3.182800000000002,COc1ccc(-c2coc3cc(O)cc(OC)c3c2=O)cc1,"5,4'-DIMETHOXY-7-HYDROXYISOFLAVONE",1.003,1.0473,1.02515,
73061467,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,ZXJJBDHPUHUUHD-UHFFFAOYSA-N,312.099773612,3.485800000000002,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,"5,7,4'-TRIMETHOXYFLAVONE",1.1084,0.94477,1.026585,
19172416,COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,PVVORTURQPBPEQ-UHFFFAOYSA-N,312.099773612,3.485800000000002,COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,"5,7,4'-TRIMETHOXYISOFLAVONE",1.0509,1.1334,1.09215,
58949385,C[C@]12CCC3C(CC[C@H]4CC(=O)CC[C@]34C)C1CCC2=O,RAJWOBJTTGJROA-LWTCHCTNSA-N,288.208930136,4.167300000000004,C[C@]12CCC3C(CC[C@H]4CC(=O)CC[C@]34C)C1CCC2=O,"5alpha-ANDROSTAN-3,17-DIONE",1.0264,0.91649,0.971445,
79456510,CC(C)CCCC(C)C1CCC2C3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,JQMQKOQOLPGBBE-JJMJUPCVSA-N,402.349780712,6.647600000000009,CC(C)CCCC(C)C1CCC2C3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,5alpha-CHOLESTAN-3beta-OL-6-ONE,1.1645,0.86172,1.01311,
