id,smiles,inchikey,mwt,clogp,SMILES,Klebsiella pneumoniae: predicted MIC (µM),Klebsiella pneumoniae: predicted MIC (µg / mL),Klebsiella pneumoniae: log10(variance),Klebsiella pneumoniae: Tanimoto nearest neighbor to training data,pmic
15689947,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,NEYNJQRKHLUJRU-UHFFFAOYSA-N,767.331247148,1.5202000000000044,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,301.046875,231.0026764220564,-1.943670630455017,0.38372093439102173,
47331323,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.Cl,OLUNPKFOFGZHRT-UHFFFAOYSA-N,323.14407738399996,5.406800000000005,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.Cl,53.87101745605469,17.408101273662098,-2.781958818435669,0.6086956262588501,
22007979,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,JYTUSYBCFIZPBE-UHFFFAOYSA-N,358.1111261439999,-5.668899999999993,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,381.3174133300781,136.55401667322525,-2.4697227478027344,0.23333333432674408,
10236515,Cc1cc(=O)oc2cc(O)ccc12,HSHNITRMYYLLCV-UHFFFAOYSA-N,176.047344116,1.8070199999999998,Cc1cc(=O)oc2cc(O)ccc12,111.29548645019531,19.593274371432333,-3.4377057552337646,0.2926829159259796,
18292812,Cc1nccc2c1[nH]c1cc(O)ccc12,SATMZMMKDDTOSQ-UHFFFAOYSA-N,198.07931294,2.7301200000000003,Cc1nccc2c1[nH]c1cc(O)ccc12,377.29010009765625,74.73336375918178,-2.810865640640259,0.27659574151039124,
10174781,CC(=O)O[PbH2]OC(C)=O,NJJJCKUBWUKYFT-UHFFFAOYSA-L,328.0189108359999,-0.8886000000000001,CC(=O)O[PbH2]OC(C)=O,3165.944580078125,1038.4896916730709,-3.5851335525512695,0.16326530277729034,
11048863,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,270.02451756,1.2295199999999997,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,144.61131286621094,39.048600280121704,-3.2453222274780273,0.3137255012989044,
84043398,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1OC,KJRQQECDVUXBCO-UHFFFAOYSA-N,282.089208928,3.4772000000000025,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1OC,242.71376037597656,68.46693377011196,-3.3485469818115234,0.2545454502105713,
59895375,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,SSQPWTVBQMWLSZ-UHFFFAOYSA-N,330.255880328,6.471200000000007,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,469.48223876953125,155.04927148049632,-1.4696835279464722,0.2888889014720917,
30298757,C=CCc1ccc(OC)cc1,ZFMSMUAANRJZFM-UHFFFAOYSA-N,148.088815004,2.4237,C=CCc1ccc(OC)cc1,979.7077026367188,145.08375499341886,-4.2191057205200195,0.2954545319080353,
40282268,O=c1c(O)cccc2cc(O)c(O)c(O)c12,WDGFFVCWBZVLCE-UHFFFAOYSA-N,220.037173356,1.0223999999999998,O=c1c(O)cccc2cc(O)c(O)c(O)c12,86.19792175292969,18.9667466975649,-2.780794858932495,0.31707316637039185,
84485234,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,SGRYPYWGNKJSDL-UHFFFAOYSA-N,298.095356928,2.745,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,23.498615264892578,7.004828100259935,-2.5287554264068604,0.24561403691768646,
35916771,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,239.152143532,1.3059999999999998,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,338.07452392578125,80.8512426229825,-2.4232337474823,0.25531914830207825,
10609248,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,UHDGCWIWMRVCDJ-UHFFFAOYSA-N,243.085520516,-2.563,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,36.14861297607422,8.787204031750267,-2.195376396179199,0.6086956262588501,
10762499,C=CCc1ccccc1OCC(O)CNC(C)C.Cl,RRCPAXJDDNWJBI-UHFFFAOYSA-N,285.14955668799996,2.5746000000000007,C=CCc1ccccc1OCC(O)CNC(C)C.Cl,273.3785705566406,77.95377262745912,-2.9225194454193115,0.2631579041481018,
50676104,COC(=O)c1c(C)cc(OC)cc1O,PFVPJOAAHSOENR-UHFFFAOYSA-N,196.073558864,1.4958199999999997,COC(=O)c1c(C)cc(OC)cc1O,2327.073486328125,456.2775506579412,-2.8839540481567383,0.3469387888908386,
51846784,CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C,LGJMUZUPVCAVPU-UHFFFAOYSA-N,416.401816284,8.10470000000001,CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C,313.7437744140625,130.64347572681046,-2.8805313110351562,0.2631579041481018,
24937372,O=C(C=Cc1ccc(O)cc1)c1ccccc1O,FGPJTMCJNPRZGF-UHFFFAOYSA-N,240.078644244,2.9939000000000013,O=C(C=Cc1ccc(O)cc1)c1ccccc1O,189.18832397460938,45.42007810103435,-3.684159755706787,0.26530611515045166,
34114001,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,MJJALKDDGIKVBE-UHFFFAOYSA-N,469.29807948800004,7.217600000000008,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,244.88853454589844,114.9257164335098,-2.639927387237549,0.30434781312942505,
70741954,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,RJKFOVLPORLFTN-UHFFFAOYSA-N,314.2245802,4.723500000000005,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4497.7578125,1413.3059418055898,-2.2594330310821533,0.190476194024086,
56806418,O=C(Nc1ccccc1)Nc1ccccc1,GWEHVDNNLFDJLR-UHFFFAOYSA-N,212.094963004,3.3306000000000013,O=C(Nc1ccccc1)Nc1ccccc1,582.1634521484375,123.4739360479733,-1.8621118068695068,0.38461539149284363,
31874702,COc1ccc(-c2coc3cc(OC)ccc3c2=O)c(O)c1,ZQOPJNNVXTYJMC-UHFFFAOYSA-N,298.084123548,3.182800000000002,COc1ccc(-c2coc3cc(OC)ccc3c2=O)c(O)c1,358.4155578613281,106.83799219267061,-3.1708602905273438,0.3333333432674408,
11037192,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],WBZFUFAFFUEMEI-UHFFFAOYSA-M,200.949810288,-2.9304999999999994,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],8010.345703125,1609.6774003242524,-1.1029996871948242,0.1621621549129486,
11535236,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N,260.02481971,1.884,O=P1(NCCCl)OCCCN1CCCl,678.62451171875,176.45921606247575,-2.289045572280884,0.14864864945411682,
97549743,COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,216.042258736,2.5478000000000005,COc1c2occc2cc2ccc(=O)oc12,658.8964233398438,142.3494636391043,-2.415100574493408,0.21276596188545227,
33167139,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1.O=C(O)C=CC(=O)O,LWYXFDXUMVEZKS-UHFFFAOYSA-N,469.22128571199994,1.6468999999999996,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1.O=C(O)C=CC(=O)O,91.41844177246094,42.89548035245674,-2.1105854511260986,0.20779220759868622,
25210794,Cl.NCCCC(=O)O,QPGLUEKHBNOAHG-UHFFFAOYSA-N,139.04000624,0.23169999999999996,Cl.NCCCC(=O)O,245.0633544921875,34.07361173007735,-2.1215896606445312,0.28947368264198303,
87589561,CC(S)C(=O)NCC(=O)O,YTGJWQPHMWSCST-UHFFFAOYSA-N,163.030314148,-0.49450000000000044,CC(S)C(=O)NCC(=O)O,1152.836181640625,187.9472289953139,-2.2395706176757812,0.25581395626068115,
85286348,CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,JVHXJTBJCFBINQ-UHFFFAOYSA-N,408.1339662,1.8443999999999996,CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,20.823348999023438,8.498715736781413,-2.5675721168518066,0.23880596458911896,
42456340,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(C=CC(C)C(C6CCCCC6)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,QLFZZSKTJWDQOS-UHFFFAOYSA-N,898.5078570480001,5.911600000000009,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(C=CC(C)C(C6CCCCC6)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,1460.57568359375,1312.3387420892639,-2.2227344512939453,0.19117647409439087,
94645383,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,XHBZOAYMBBUURD-UHFFFAOYSA-N,258.089208928,2.5318000000000005,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,84.94058990478516,21.92224966978698,-3.211665153503418,0.296875,
26136560,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,RMMXLENWKUUMAY-UHFFFAOYSA-N,514.2368762,7.2644200000000065,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.9210495352745056,0.4736376499731756,-2.363050699234009,0.3194444477558136,
32940980,CNCCC(Oc1cccc2ccccc12)c1cccs1.Cl,BFFSMCNJSOPUAY-UHFFFAOYSA-N,333.09541294,5.052700000000004,CNCCC(Oc1cccc2ccccc12)c1cccs1.Cl,37.350189208984375,12.44117660861063,-3.062978744506836,0.24137930572032928,
74747668,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,NZHGWWWHIYHZNX-UHFFFAOYSA-N,327.110672644,3.0539000000000014,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,42.3743782043457,13.861110704134708,-2.3007118701934814,0.38181817531585693,
93182779,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,XZZXIYZZBJDEEP-UHFFFAOYSA-N,316.17062648,4.296800000000005,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,493.8672180175781,156.1463078693143,-2.618234157562256,0.2678571343421936,
45607535,CC1(O)CCOC(=O)C1,JYVXNLLUYHCIIH-UHFFFAOYSA-N,130.06299418,0.07440000000000002,CC1(O)CCOC(=O)C1,3252.94970703125,423.0883798057401,-1.7947696447372437,0.15625,
43774312,CC1(C)C2CCC1(C)C(O)C2,DTGKSKDOIYIVQL-UHFFFAOYSA-N,154.135765196,2.1935000000000002,CC1(C)C2CCC1(C)C(O)C2,6100.7666015625,940.3463372337555,-2.6012120246887207,0.18333333730697632,
89554941,COC1=C(CC=C(C)C)C(=O)c2ccccc2C1=O,NHTTYMNGELRKMP-UHFFFAOYSA-N,256.10994437200003,3.322400000000002,COC1=C(CC=C(C)C)C(=O)c2ccccc2C1=O,273.7632141113281,70.11348037698617,-2.3120949268341064,0.2708333432674408,
10402815,Cl.N=C(N)NN,UBDZFAGVPPMTIT-UHFFFAOYSA-N,110.03592390399999,-1.2350300000000005,Cl.N=C(N)NN,681.8869018554688,75.03205629308701,-2.383140802383423,0.20000000298023224,
62915912,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,MDGVCMGGLSOVIQ-UHFFFAOYSA-N,333.194008344,3.5183000000000026,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,145.67984008789062,48.5396469939701,-2.498283863067627,0.29411765933036804,
69842031,CC(C)=CC1C(C(=O)O)C1(C)C,XLOPRKKSAJMMEW-UHFFFAOYSA-N,168.115029752,2.3094,CC(C)=CC1C(C(=O)O)C1(C)C,608.1285400390625,102.23554888432321,-2.484797716140747,0.18333333730697632,
10379936,COc1cc2c(cc1OC)C(=O)OC2,UKFAWRZYFYOXEG-UHFFFAOYSA-N,194.0579088,1.3741999999999999,COc1cc2c(cc1OC)C(=O)OC2,215.28665161132812,41.778078491523246,-2.4108550548553467,0.3396226465702057,
54286052,CCOc1cc(C=O)ccc1O,CBOQJANXLMLOSS-UHFFFAOYSA-N,166.06299418,1.6034,CCOc1cc(C=O)ccc1O,243.968017578125,40.51406069075365,-2.571129322052002,0.31147539615631104,
83013774,Cl.Nc1c2c(nc3ccccc13)CCCC2,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,234.09237616,3.1176000000000013,Cl.Nc1c2c(nc3ccccc13)CCCC2,65.8302001953125,15.410348154245114,-2.489929437637329,0.3076923191547394,
37666302,COc1cc(OC)c(OC)cc1C=O,IAJBQAYHSQIQRE-UHFFFAOYSA-N,196.073558864,1.5249,COc1cc(OC)c(OC)cc1C=O,683.6474609375,134.04518927192566,-1.947871446609497,0.4054054021835327,
10270804,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c([O-])c(Br)cc12.[Na+].[Na+],SQFDQLBYJKFDDO-UHFFFAOYSA-K,749.8189437360002,-3.8499999999999996,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c([O-])c(Br)cc12.[Na+].[Na+],65.16500091552734,48.86195568575885,-1.55360746383667,0.21621622145175934,
61296708,O=C(O)C1C(=CCO)OC2CC(=O)N21.[LiH],TZEKKJSZIPSHNY-UHFFFAOYSA-N,207.07190197,-1.7441000000000002,O=C(O)C1C(=CCO)OC2CC(=O)N21.[LiH],440.9449768066406,91.30731353037496,-2.9831702709198,0.19117647409439087,
13530126,C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,NSBRKSWSLRQPJW-UHFFFAOYSA-N,396.204907376,4.3540000000000045,C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,196.04241943359375,77.67296825560351,-2.9236643314361572,0.24731183052062988,
51536456,CC(=O)NC(CC(C)C)C(=O)O,WXNXCEHXYPACJF-UHFFFAOYSA-N,173.10519334,0.6218000000000001,CC(=O)NC(CC(C)C)C(=O)O,456.9512939453125,79.10064146629408,-1.8326138257980347,0.3414634168148041,
84512392,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],HYIMSNHJOBLJNT-UHFFFAOYSA-N,346.11648629599995,2.1756,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1021.0309448242188,353.39562849841786,-3.8720643520355225,0.3333333432674408,
10363549,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,APGDTXUMTIZLCJ-UHFFFAOYSA-N,460.20971798399984,1.9732999999999998,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,944.2374267578125,434.54723263646247,-2.453413724899292,0.1782178282737732,
64382489,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,JHAYEQICABJSTP-UHFFFAOYSA-N,417.25152322,6.035300000000007,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,357.0447692871094,148.97748090589644,-3.080545425415039,0.2405063360929489,
64967769,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,QOLRLLFJMZLYQJ-UHFFFAOYSA-N,430.30830982399993,4.972800000000005,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,29.50702476501465,12.697117717320904,-2.307072639465332,0.3164556920528412,
10991506,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,MQOBSOSZFYZQOK-UHFFFAOYSA-N,318.06588664,3.8130000000000033,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,158.628173828125,50.454208176410845,-2.015268325805664,0.3333333432674408,
93617863,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,AKUJBENLRBOFTD-UHFFFAOYSA-N,434.210466932,2.466500000000001,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,60.60805130004883,26.316650435999534,-1.4681259393692017,0.17171716690063477,
59571496,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,155.026854712,1.3958,CN(CCCl)CCCl,5525.40576171875,856.586221248432,-1.824144959449768,0.12244898080825806,
23558735,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,MDLAAYDRRZXJIF-UHFFFAOYSA-N,523.170133264,7.532700000000006,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,781.507080078125,408.8611604870956,-2.0653305053710938,0.20779220759868622,
89120587,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,403.14851113199995,3.942700000000003,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,426.2446594238281,171.83989453818748,-2.479630947113037,0.25333333015441895,
57304637,CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,QMNWISYXSJWHRY-UHFFFAOYSA-N,784.460906856,0.7241000000000044,CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,80.29585266113281,62.988957909660655,-2.6633028984069824,0.1428571492433548,
42352587,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,BWHLPLXXIDYSNW-UHFFFAOYSA-N,376.16343648799995,-0.048200000000000076,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,123.42082977294922,46.42640525528007,-2.4867019653320312,0.23333333432674408,
63334115,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N,143.058243148,0.37359999999999993,CN1C(=O)OC(C)(C)C1=O,1278.7763671875,182.9394891452548,-1.994910478591919,0.14705882966518402,
69338722,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],ZMMJGEGLRURXTF-UHFFFAOYSA-N,393.08405974,1.1358,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],17.96343231201172,7.061138689203538,-2.5486981868743896,0.23333333432674408,
21585789,C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,FVWJYYTZTCVBKE-UHFFFAOYSA-N,442.38108084,6.997200000000009,C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,455.79180908203125,201.63366965915623,-1.6044563055038452,0.31081080436706543,
47165045,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CBVCZFGXHXORBI-UHFFFAOYSA-N,613.362804984,2.8669000000000016,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,86.05343627929688,52.781973837565495,-1.9041130542755127,0.5283018946647644,
56861037,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,YEJAJYAHJQIWNU-UHFFFAOYSA-N,417.13746777999995,4.719300000000006,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,112.2330093383789,46.816591700623974,-2.692094087600708,0.24418604373931885,
87539212,OCCSCCO,YODZTKMDCQEPHD-UHFFFAOYSA-N,122.04015056,-0.2958,OCCSCCO,26345.1640625,3215.1677011927104,-2.439549684524536,0.1304347813129425,
10206925,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,LJRDOKAZOAKLDU-UHFFFAOYSA-N,713.263680664,-9.514500000000016,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,27.571578979492188,19.665806234112942,-2.0921311378479004,0.2567567527294159,
60595347,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,KIQQMECNKUGGKA-UHFFFAOYSA-N,369.230393852,4.714500000000005,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,542.5950317382812,200.3425762144874,-2.581615447998047,0.17204301059246063,
32565959,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,RFDAIACWWDREDC-UHFFFAOYSA-N,465.30903809599994,2.564899999999999,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1477.057373046875,687.2881290461746,-1.762212872505188,0.17582418024539948,
10224343,O=C(O)c1ccc[n+]([O-])c1,FJCFFCXMEXZEIM-UHFFFAOYSA-N,139.02694302,0.01819999999999994,O=C(O)c1ccc[n+]([O-])c1,175.5667266845703,24.408506168795434,-2.880204677581787,0.2702702581882477,
77906261,COc1c(-c2ccccc2)oc2c(ccc3ccoc32)c1=O,JANBLZHPNGBWAO-UHFFFAOYSA-N,292.07355886399995,4.214800000000003,COc1c(-c2ccccc2)oc2c(ccc3ccoc32)c1=O,245.47634887695312,71.69715121642925,-3.33034086227417,0.24561403691768646,
95661578,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,DQSGVVGOPRWTKI-UHFFFAOYSA-N,802.3571275480003,3.5588000000000024,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,99.74154663085938,80.02834219100919,-1.595948576927185,0.26923078298568726,
57586398,CC(C)=CCCC(C)=CCCC(C)=CCO,CRDAMVZIKSXKFV-UHFFFAOYSA-N,222.198365452,4.397900000000004,CC(C)=CCCC(C)=CCCC(C)=CCO,746.4288940429688,165.85528304320755,-4.1007256507873535,0.3571428656578064,
10238506,O=C(c1cccnc1)N1CCOCC1,QLPQPTXSAXQCMR-UHFFFAOYSA-N,192.089877624,0.5539999999999999,O=C(c1cccnc1)N1CCOCC1,448.96563720703125,86.24175462906439,-2.033445358276367,0.30000001192092896,
56310019,O=C(C=Cc1ccccc1)c1ccc(O)cc1O,JUMSUVHHUVPSOY-UHFFFAOYSA-N,240.078644244,2.9939000000000013,O=C(C=Cc1ccccc1)c1ccc(O)cc1O,200.32611083984375,48.09401849271894,-2.697324275970459,0.27659574151039124,
43120955,CCOC(=O)c1c(C)cc(OC)cc1O,PJOOIAZRUIIQMU-UHFFFAOYSA-N,210.089208928,1.88592,CCOC(=O)c1c(C)cc(OC)cc1O,1556.3951416015625,326.98180564564,-1.6222988367080688,0.2545454502105713,
60546287,CC(C)NCC(O)COc1cccc2[nH]ccc12,JZQKKSLKJUAGIC-UHFFFAOYSA-N,248.15247788,1.9055999999999995,CC(C)NCC(O)COc1cccc2[nH]ccc12,93.0765151977539,23.097168988086132,-3.4075264930725098,0.2542372941970825,
11199741,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.[Cl-],LCTXBFGHZLGBNU-UHFFFAOYSA-M,278.129824288,-1.3404799999999972,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.[Cl-],34.079341888427734,9.478481702835671,-2.1381752490997314,0.2542372941970825,
80060569,NC(CSCSCC(N)C(=O)O)C(=O)O,JMQMNWIBUCGUDO-UHFFFAOYSA-N,254.039498928,-0.7658999999999989,NC(CSCSCC(N)C(=O)O)C(=O)O,5434.0322265625,1380.4587571277607,-2.403433084487915,0.25806450843811035,
87171484,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,QXHHHPZILQDDPS-UHFFFAOYSA-N,385.981417076,5.8629000000000016,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,18.230716705322266,7.036717505882401,-2.7004480361938477,0.7647058963775635,
45265514,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,TVWRQCIPWUCNMI-UHFFFAOYSA-N,290.97329491600004,2.3481000000000005,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,93.02808380126953,27.06869012723699,-2.541487455368042,0.18518517911434174,
77947939,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,CAHGCLMLTWQZNJ-UHFFFAOYSA-N,426.38616621999995,8.479100000000006,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,7.763091087341309,3.3100746133914543,-1.9523924589157104,0.1621621549129486,
34013605,COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,KVNRDSLYCOJCRD-UHFFFAOYSA-N,274.120509056,3.324320000000002,COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,488.94097900390625,134.02875143535366,-3.2475314140319824,0.19736842811107635,
63904758,CCCCOC(=O)CCCCCCC(=O)OCCCC,LBXQUCHUHCBNTC-UHFFFAOYSA-N,286.21440944,4.013600000000004,CCCCOC(=O)CCCCCCC(=O)OCCCC,180.61216735839844,51.69380747947693,-1.8927406072616577,0.4000000059604645,
68232779,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,357.07678567199997,3.9273200000000026,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,203.43008422851562,72.64016135150624,-2.6409912109375,0.26229506731033325,
34706605,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CBr,ODZBBRURCPAEIQ-UHFFFAOYSA-N,332.00078361600004,-0.45710000000000006,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CBr,38.55998229980469,12.80194380545695,-2.937192678451538,0.3235294222831726,
