id,smiles,inchikey,mwt,clogp,pubchem_name,pubchem_id,scaffold,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name,pmic
29079421,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,PWAUCHMQEXVFJR-UHFFFAOYSA-N,612.1209371080001,0.3267200000000013,cefpiramide acid; cefpiramide,2642.0,O=C(NC(C(=O)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12)c1ccccc1)c1cccnc1,212.76,0.958428,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,Broth microdilution,Escherichia coli K-12,
30143097,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1.[Na+],AZZMGZXNTDTSME-UHFFFAOYSA-M,477.0388841320001,-4.953199999999996,"sodium (6r,7r)-3-[(acetyloxy)methyl]-7-[2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetamido]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",44134618.0,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,176.34000000000003,0.9571815,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1.[Na+],Broth microdilution,Escherichia coli K-12,
30536183,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,GDLBFKVLRPITMI-UHFFFAOYSA-N,229.991676144,1.6818,diazoxide,3019.0,O=S1(=O)NC=Nc2ccccc21,58.53,-0.03285,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,Broth microdilution,Escherichia coli K-12,
32753893,COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,AAASNKNLMQBKFV-UHFFFAOYSA-N,358.105252916,3.200000000000001,"quercetin 5,7,3',4'-tetramethyl ether",97142.0,O=c1cc(-c2ccccc2)oc2ccccc12,87.36000000000001,0.06842,COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,Broth microdilution,Escherichia coli K-12,
34096931,CC(=O)Nc1cccc(O)c1,QLNWXBAGRTUKKI-UHFFFAOYSA-N,151.063328528,1.3505999999999998,3-hydroxyacetanilide,12124.0,c1ccccc1,49.33,-0.0818000000000001,CC(=O)Nc1cccc(O)c1,Broth microdilution,Escherichia coli K-12,
34481213,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,XQFRJNBWHJMXHO-UHFFFAOYSA-N,353.97126945200006,-1.2181000000000002,"1-(4-hydroxy-5-hydroxymethyltetrahydrofuran-2-yl)-5-iodo-1h-pyrimidine-2,4-dione",3687.0,O=c1ccn(C2CCCO2)c(=O)[nH]1,104.55,-0.0587999999999999,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,Broth microdilution,Escherichia coli K-12,
35214314,Oc1ccc(O)cc1,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,110.036779432,1.0977999999999999,hydroquinone,785.0,c1ccccc1,40.46,-0.1403499999999999,Oc1ccc(O)cc1,Broth microdilution,Escherichia coli K-12,
35790632,Cl.NC12CC3CC(CC(C3)C1)C2,WOLHOYHSEKDWQH-UHFFFAOYSA-N,187.112777256,2.3357,adamantan-1-amine;hydron;chloride,19031614.0,C1C2CC3CC1CC(C2)C3,26.02,-0.11775,Cl.NC12CC3CC(CC(C3)C1)C2,Broth microdilution,Escherichia coli K-12,
35886842,C=C1C(C2(C)C=CC(=O)C(C)(C)C2CC(=O)OC)CCC2(C)C(c3ccoc3)OC(=O)C3OC132,BFUCTROUWLSVBH-UHFFFAOYSA-N,468.21480336399986,4.338300000000004,"methyl 2-[2-[4-(furan-3-yl)-4a-methyl-8-methylidene-2-oxo-4,5,6,7-tetrahydro-1ah-oxireno[2,3-d]isochromen-7-yl]-2,6,6-trimethyl-5-oxocyclohex-3-en-1-yl]acetate",4425075.0,C=C1C(C2C=CC(=O)CC2)CCC2C(c3ccoc3)OC(=O)C3OC132,95.34,-0.06915,C=C1C(C2(C)C=CC(=O)C(C)(C)C2CC(=O)OC)CCC2(C)C(c3ccoc3)OC(=O)C3OC132,Broth microdilution,Escherichia coli K-12,
35947982,Cc1cn[nH]c1.Cl,PUCXJHNDMYZOHG-UHFFFAOYSA-N,118.02977590399999,1.1399199999999998,4-methyl-1h-pyrazol-2-ium chloride,163355434.0,c1cn[nH]c1,28.68,-0.00834,Cc1cn[nH]c1.Cl,Broth microdilution,Escherichia coli K-12,
37378412,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,IWVTXAGTHUECPN-UHFFFAOYSA-N,501.133648916,1.717600000000001,"1-ethoxycarbonyloxyethyl 6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate;hydrochloride",6419451.0,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,137.26000000000002,0.948869,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,Broth microdilution,Escherichia coli K-12,
