id,inchikey,pubchem_name,pubchem_id,smiles,scaffold,mwt,clogp,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name
SCB-10300503,CURVSIRRHYEYDT-JOCHJYFZSA-N,,,COc1ccc(N(C(=O)CCl)[C@@H](C(=O)NCCc2ccccc2)c2ccc(Cl)s2)cc1Cl,O=C(NCCc1ccccc1)[C@H](Nc1ccccc1)c1cccs1,510.033846572,5.7355000000000045,58.64,0.626485951,COc1ccc(N(C(=O)CCl)[C@@H](C(=O)NCCc2ccccc2)c2ccc(Cl)s2)cc1Cl,Broth microdilution,Staphylococcus aureus USA300
SCB-10311401,DKIVYPZVYUOSIP-KJMNMTOCSA-N,"1-[[(3r,9r,10r)-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-16-[(1-methylimidazol-4-yl)sulfonylamino]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methyl-3-[4-(trifluoromethyl)phenyl]urea",54615457.0,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,O=C(NC[C@H]1CCNC(=O)c2cc(NS(=O)(=O)c3c[nH]cn3)ccc2OCCCCCO1)Nc1ccccc1,738.3022534400001,5.199100000000005,155.33000000000004,-0.0888659769999999,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,Broth microdilution,Staphylococcus aureus USA300
SCB-10402248,VLRBDDYJQHBRCQ-QXFFIUSXSA-N,"1-(4-fluorophenyl)-3-[(3r,9s,10s)-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl(thiophen-2-ylsulfonyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]urea",44504276.0,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2cccs2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNS(=O)(=O)c1cccs1)OCCCCCO2,690.2557199359999,5.647400000000006,137.51000000000002,0.0977220909999999,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2cccs2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1,Broth microdilution,Staphylococcus aureus USA300
SCB-10445580,UHYLZCFMZDIRGN-URCRQUEMSA-N,"1-[(2s,3s)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]-3-[4-(trifluoromethyl)phenyl]urea",44486528.0,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccccc1)O2,652.248424888,6.720300000000005,94.14,0.0915484079999999,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-10488939,HLZYJMHMFAQKCT-DFIYOIEZSA-N,"4-cyano-n-[[(2r,3s)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-n-methylbenzenesulfonamide",44506133.0,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C#N)cc2)Oc2ncc(C#CCN(C)C)cc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncccc21,539.220240156,1.4071800000000003,127.06999999999998,0.073649798,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C#N)cc2)Oc2ncc(C#CCN(C)C)cc2C1=O,Broth microdilution,Staphylococcus aureus USA300
SCB-10535793,KTUXVKZBKBWGLR-QZRIQWDPSA-N,,,COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@@H]3[C@H]([C@@H]2Cc2ccccc2)N(C)O[C@H]3c2ccccc2)cc1,c1ccc(CC[C@H](c2ccccc2)N2CC[C@@H]3[C@@H](NO[C@H]3c3ccccc3)[C@@H]2Cc2ccccc2)cc1,749.219004484,7.295700000000008,80.34,-0.0343092819999999,COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@@H]3[C@H]([C@@H]2Cc2ccccc2)N(C)O[C@H]3c2ccccc2)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-10759739,SNAMBJYBGFVODZ-VKJFTORMSA-N,"n-[[(2r,3r)-8-bromo-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-n-methyl-2-morpholin-4-ylacetamide",46903896.0,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(Br)cnc2O[C@H]1CN(C)C(=O)CN1CCOCC1,O=C(CN1CCOCC1)NC[C@H]1CCNC(=O)c2cccnc2O1,498.147782192,0.8548000000000009,95.44,0.061673708,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(Br)cnc2O[C@H]1CN(C)C(=O)CN1CCOCC1,Broth microdilution,Staphylococcus aureus USA300
SCB-10793175,OUJBPOBLHVPJKV-OWNVZFKLSA-N,"3-(3,5-dimethyl-1,2-oxazol-4-yl)-1-[[(3s,9r,10r)-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-16-[(4-methylphenyl)sulfonylamino]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methylurea",49843229.0,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc2c(C)noc2C)OCCCC[C@H](C)O3)cc1,O=C(NC[C@H]1CCNC(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2OCCCCCO1)Nc1cnoc1,699.330184528,5.360060000000005,163.53999999999996,0.0800576929999999,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc2c(C)noc2C)OCCCC[C@H](C)O3)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-10894018,MGXDQALVEHELJP-GVNDJSPXSA-N,"n-[(2s,3r)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]-4-methylbenzenesulfonamide",44493335.0,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)O3)cc1,O=C1NCC[C@@H](CNCc2ccccc2)Oc2ccc(NS(=O)(=O)c3ccccc3)cc21,619.1674475799999,5.454720000000005,99.17999999999998,-0.275643544,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)O3)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-10962854,QFRUZVNPYYYLAN-UHFFFAOYSA-N,"methyl 2-[13-(furan-3-yl)-5-hydroxy-6,6,8,12-tetramethyl-17-methylidene-15-oxo-2,14-dioxatetracyclo[7.7.1.01,12.03,8]heptadecan-7-yl]acetate",3685255.0,C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(O)C(C)(C)C(CC(=O)OC)C12C,C=C1C2CCC3C(c4ccoc4)OC(=O)CC13OC1CCCCC12,472.2461034919999,4.354100000000003,95.2,-0.07485,C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(O)C(C)(C)C(CC(=O)OC)C12C,Broth microdilution,Staphylococcus aureus USA300
SCB-10980146,KFJWWFDUKTYHIL-PQNGQFLHSA-N,,,CN(C)CC(=O)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(C#Cc4cccnc4)cc3)[C@H]2C1,O=C1CNC[C@@H]2[C@@H](c3ccc(C#Cc4cccnc4)cc3)CN12,418.200490692,0.5405000000000013,76.98,0.0285210289999999,CN(C)CC(=O)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(C#Cc4cccnc4)cc3)[C@H]2C1,Broth microdilution,Staphylococcus aureus USA300
SCB-11132648,SACXWSAQDFIOTK-ZIZQKJAQSA-N,"n-[(3s,9s,10r)-12-[(2s)-1-hydroxypropan-2-yl]-9-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]pyridine-4-carboxamide",54615973.0,COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,O=C(Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccccc1)OCCCCCO2)c1ccncc1,632.3573852559999,5.270000000000006,113.46,-0.0796803999999999,COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-11151134,KEJFTVNXBCIWBZ-YRNRMSPPSA-N,"4,4,4-trifluoro-n-[(2r,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propan-2-ylcarbamoyl)amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]butanamide",44484148.0,CC(C)NC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,O=C1NCCCOc2ccccc21,516.25595488,3.2375000000000016,111.21,0.032939448,CC(C)NC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,Broth microdilution,Staphylococcus aureus USA300
SCB-11165847,SCAUOYDVVUBTHZ-PHLCOOFXSA-N,"1-(4-fluorophenyl)-3-[(2r,3r)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-10-yl]urea",44495202.0,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(F)cc3)c2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,O=C(Nc1ccccc1)Nc1cccc2c1O[C@@H](CNCc1ccc(Oc3ccccc3)cc1)CCNC2=O,626.290448568,6.614100000000007,103.37,-0.0763907909999999,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(F)cc3)c2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-11257498,QTFAPORQFWHYLC-BPAFIMBUSA-N,"2-[(2r,4as,12ar)-8-[(2-chlorophenyl)sulfonylamino]-5-methyl-6-oxo-2,3,4,4a,12,12a-hexahydropyrano[2,3-c][1,5]benzoxazocin-2-yl]acetic acid methyl ester",54654444.0,COC(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NS(=O)(=O)c4ccccc4Cl)cc3C(=O)N2C)O1,O=C1N[C@H]2CCCO[C@H]2COc2ccc(NS(=O)(=O)c3ccccc3)cc21,508.10709982,3.084500000000001,111.24,-0.0724240739999999,COC(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NS(=O)(=O)c4ccccc4Cl)cc3C(=O)N2C)O1,Broth microdilution,Staphylococcus aureus USA300
SCB-11438656,XVYOOKZSJKWNFH-DDFCPOBKSA-N,"n-[(2s,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]-2-(tetrazol-1-yl)acetamide",44202786.0,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2ccc(NC(=O)Cn3cnnn3)cc2C1=O,O=C(Cn1cnnn1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccc(Oc3ccccc3)cc1)O2,599.285617284,3.4562000000000017,134.94,-0.1471774409999999,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2ccc(NC(=O)Cn3cnnn3)cc2C1=O,Broth microdilution,Staphylococcus aureus USA300
SCB-11797999,TVULDWINFMHBSA-FVJLSDCUSA-N,"n-[[(2r,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-8-(thiophen-2-ylsulfonylamino)-3,4-dihydro-2h-1,5-benzoxazocin-2-yl]methyl]-n,1-dimethylimidazole-4-sulfonamide",54614564.0,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2c[nH]cn2)Oc2ccc(NS(=O)(=O)c3cccs3)cc21,597.138561332,1.8232,151.14,0.06703656,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,Broth microdilution,Staphylococcus aureus USA300
SCB-13347477,VRVGAAPGNIASDT-RNHFSVANSA-N,"(8r,9r)-6-[(2s)-1-hydroxypropan-2-yl]-8-methyl-9-[[methyl-[(4-methyl-2,3-dihydro-1,4-benzoxazin-7-yl)methyl]amino]methyl]-10-oxa-1,6,13,14-tetrazabicyclo[10.2.1]pentadeca-12(15),13-dien-5-one",44488168.0,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)Cc1ccc2c(c1)OCCN2C,O=C1CCCn2cc(nn2)CO[C@@H](CNCc2ccc3c(c2)OCCN3)CCN1,500.31110376,1.7632000000000003,96.19,0.003680216,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)Cc1ccc2c(c1)OCCN2C,Broth microdilution,Staphylococcus aureus USA300
SCB-14549897,GTUQXIUJJGJFLR-NBTLCYJSSA-N,"n-[(3r,9r,10s)-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-1-methylimidazole-4-sulfonamide",54615829.0,C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,O=C1NCC[C@H](CNCc2ccccc2)OCCCCCOc2ccc(NS(=O)(=O)c3c[nH]cn3)cc21,709.312089852,5.167200000000005,126.23,-0.0816789179999999,C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,Broth microdilution,Staphylococcus aureus USA300
SCB-15379742,SBAPUWDMESMVAK-KHCICDEESA-N,"1-[[(2s,3r)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-3-(3-fluorophenyl)-1-methylurea",54626507.0,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@@H]1CN(C)C(=O)Nc1cccc(F)c1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,511.259482788,2.5178000000000003,98.24,-0.042024244,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@@H]1CN(C)C(=O)Nc1cccc(F)c1,Broth microdilution,Staphylococcus aureus USA300
SCB-17003419,OLXAFIGJOPTJGQ-LJKQEARRSA-N,"n-[[(4r,5s)-2-[(2r)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-8-pyridin-3-yl-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n-methyl-1,3-benzodioxole-5-carboxamide",54625482.0,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cccnc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3cccnc3)cc2O1)c1ccc2c(c1)OCO2,553.1882713319999,3.0181000000000013,118.5,-0.0995123630000001,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cccnc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,Broth microdilution,Staphylococcus aureus USA300
SCB-17434512,UJDQBCQJOGKHTG-VKIDHGPPSA-N,"n-[(2r,3s)-2-[[cyclopropylmethyl(methyl)amino]methyl]-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]-4-methoxybenzenesulfonamide",44488635.0,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CC2)O3)cc1,O=C1Cc2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@@H](CNCC2CC2)CCN1,545.255956968,2.986800000000002,108.41,0.1277855199999999,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CC2)O3)cc1,Broth microdilution,Staphylococcus aureus USA300
SCB-17549310,XSTATDAYTJGYSZ-MEYXWREJSA-N,"1-(3,5-dimethyl-1,2-oxazol-4-yl)-3-[(2s,3r)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]urea",44491231.0,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc1ccc(Oc3ccccc3)cc1)O2,O=C(Nc1cnoc1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccc(Oc3ccccc3)cc1)O2,627.305684032,6.079840000000006,129.4,-0.020103098,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc1ccc(Oc3ccccc3)cc1)O2,Broth microdilution,Staphylococcus aureus USA300
SCB-20881398,MPUDHGXRWDPTEJ-NSHDSACASA-N,"1-[(6s)-6,7-dihydro-4h-triazolo[5,1-c][1,4]oxazin-6-yl]-n-(furan-2-ylmethyl)methanamine",97383631.0,c1coc(CNC[C@H]2Cn3nncc3CO2)c1,c1coc(CNC[C@H]2Cn3nncc3CO2)c1,234.111675688,0.5596999999999996,65.11,0.003526581,c1coc(CNC[C@H]2Cn3nncc3CO2)c1,Broth microdilution,Staphylococcus aureus USA300
SCB-21764498,BYWNQMINTGNSGE-YDHSSHFGSA-N,"n-[(2r,3s)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(methylsulfonyl)amino]methyl]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]-3-morpholin-4-ylpropanamide",44504641.0,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCN3CCOCC3)ccc2O[C@H]1CN(C)S(C)(=O)=O,O=C1Cc2cc(NC(=O)CCN3CCOCC3)ccc2OCCCN1,540.26177062,0.3878000000000035,128.72,-0.043086825,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCN3CCOCC3)ccc2O[C@H]1CN(C)S(C)(=O)=O,Broth microdilution,Staphylococcus aureus USA300
SCB-22046565,GFBOARZMZBDAJD-OVMXQCPESA-N,"1-[(4r,7r,8s)-8-methoxy-4,7,10-trimethyl-11-oxo-5-[(4-pyridin-2-ylphenyl)methyl]-2-oxa-5,10-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-15-yl]-3-propylurea",54636814.0,CCCNC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccc(-c3ccccn3)cc1)C[C@@H](C)[C@H](OC)CN(C)C2=O,O=C1NCCCCN(Cc2ccc(-c3ccccn3)cc2)CCOc2ccccc21,573.3315048559999,5.286300000000005,96.03,-0.028216475,CCCNC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccc(-c3ccccn3)cc1)C[C@@H](C)[C@H](OC)CN(C)C2=O,Broth microdilution,Staphylococcus aureus USA300
SCB-22150286,BXCZFVMJUIMWQL-SGLNWRHMSA-N,"(2r,3r,3as,9bs)-n-cyclobutyl-3-(hydroxymethyl)-1-(oxan-4-ylmethyl)-6-oxo-3,3a,4,9b-tetrahydro-2h-pyrrolo[2,3-a]indolizine-2-carboxamide",54664702.0,O=C(NC1CCC1)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@H]2N1CC1CCOCC1,O=C(NC1CCC1)[C@H]1C[C@H]2Cn3c(cccc3=O)[C@H]2N1CC1CCOCC1,401.2314564720001,0.9072,83.80000000000001,-0.054982233,O=C(NC1CCC1)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@H]2N1CC1CCOCC1,Broth microdilution,Staphylococcus aureus USA300
SCB-22492041,CUSQONBGSJHOTJ-PCVQZTMDSA-N,"3-(1,3-benzodioxol-5-yl)-1-[[(3r,9r,10r)-16-[(3,5-dimethyl-1,2-oxazol-4-yl)carbamoylamino]-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methylurea",54615907.0,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1ccc3c(c1)OCO3)OCCCC[C@@H](C)O2,O=C(NC[C@H]1CCNC(=O)c2cc(NC(=O)Nc3cnoc3)ccc2OCCCCCO1)Nc1ccc2c(c1)OCO2,708.3482771159998,5.6235400000000055,176.95999999999998,-0.071552544,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1ccc3c(c1)OCO3)OCCCC[C@@H](C)O2,Broth microdilution,Staphylococcus aureus USA300
SCB-23220715,NEJFTABTHXHYFG-KHCICDEESA-N,"n-[[(2s,3r)-8-(benzenesulfonamido)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-2-yl]methyl]-n-methylthiophene-2-sulfonamide",44492802.0,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,O=C1NCC[C@@H](CNS(=O)(=O)c2cccs2)Oc2ccc(NS(=O)(=O)c3ccccc3)cc21,593.1324133319999,3.089700000000001,133.32,-0.2820341070000001,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,Broth microdilution,Staphylococcus aureus USA300
SCB-23302542,GAPFINWZKMCSBG-UHFFFAOYSA-N,2-(diaminomethylideneazaniumyl)ethanethiolate,133678641.0,N=C(N)NCCS,,119.051718288,-0.60073,61.900000000000006,0.202548138,N=C(N)NCCS,Broth microdilution,Staphylococcus aureus USA300
SCB-24755315,MWBWWFOAEOYUST-UHFFFAOYSA-N,2-aminopurine,9955.0,Nc1ncc2[nH]cnc2n1,c1ncc2[nH]cnc2n1,135.05449516,-0.0649000000000001,80.48,-0.0607842970000001,Nc1ncc2[nH]cnc2n1,Broth microdilution,Staphylococcus aureus USA300
SCB-27068044,MIOBFWIJYZOKSQ-RLCGNTSFSA-N,"n-[[(2r,3r)-5-[(2r)-1-hydroxypropan-2-yl]-8-[2-(2-methoxyphenyl)ethynyl]-3-methyl-6-oxo-3,4-dihydro-2h-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-n-methyl-1,3-benzodioxole-5-carboxamide",54618691.0,COc1ccccc1C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)c1ccc3c(c1)OCO3)O2,O=C(NC[C@H]1CCNC(=O)c2cc(C#Cc3ccccc3)cnc2O1)c1ccc2c(c1)OCO2,571.2318503959999,3.2110000000000025,110.66,-0.1693758789999999,COc1ccccc1C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)c1ccc3c(c1)OCO3)O2,Broth microdilution,Staphylococcus aureus USA300
SCB-30515659,DRZFDGBYLWYHMU-UHFFFAOYSA-N,1-((thiophen-2-yl)methyl)-1h-pyrrole,2804470.0,c1csc(Cn2cccc2)c1,c1csc(Cn2cccc2)c1,163.045570288,2.5979,4.93,-0.1598829779999999,c1csc(Cn2cccc2)c1,Broth microdilution,Staphylococcus aureus USA300
SCB-30591396,PJZMHUZBKKCYEV-RXYILKCJSA-N,"4-(dimethylamino)-n-[(2s,3s)-5-[(2s)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]butanamide",44488147.0,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCCN(C)C)cc3CC(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,O=C1Cc2ccccc2O[C@H](CNS(=O)(=O)c2ccccc2)CCN1,604.2930707479999,2.4452000000000016,128.72,-0.224255568,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCCN(C)C)cc3CC(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,Broth microdilution,Staphylococcus aureus USA300
