id,inchikey,pubchem_name,pubchem_id,smiles,scaffold,mwt,clogp,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name
SCB-36533529,UGXKLSUPAKEXSI-GGXPGOJBSA-N,"(2r)-4-[(4s,5r)-5-[(dimethylamino)methyl]-2-[(2s)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-8-yl]but-3-yn-2-ol",54629601.0,C[C@@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,O=S1(=O)NCCCOc2ccccc21,410.18754306,0.7490999999999997,90.31,-0.0031384169999999,C[C@@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-37668445,AOUYWWJPLUTFAB-ZSQKBIMKSA-N,,,COC(=O)C[C@@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@]34O[C@@]2(O)[C@]1(C)[C@H]3CC[C@]1(C)C4=CC(=O)O[C@H]1c1ccoc1,O=C1C=C2C(CC[C@@H]3C4CCC[C@@H]5C[C@@]23OC45)[C@H](c2ccoc2)O1,586.2414120359999,3.3964000000000008,147.8,-0.0158916689999999,COC(=O)C[C@@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@]34O[C@@]2(O)[C@]1(C)[C@H]3CC[C@]1(C)C4=CC(=O)O[C@H]1c1ccoc1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-38227073,LSSUJBFVEXWEEC-UHFFFAOYSA-N,3-phenylpropanehydrazide,249348.0,NNC(=O)CCc1ccccc1,c1ccccc1,164.094963004,0.6090999999999993,55.12,0.0710629059999999,NNC(=O)CCc1ccccc1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-39355981,YHCIIMXUHMAIFD-VBTAUBHQSA-N,,,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccccc2)N1Cc1ccccc1,514.22564282,5.565700000000005,60.85,0.084037176,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-40191677,SWTDXMBCOHIACK-HJFYQMTDSA-N,cid 6708507,6708507.0,COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,O=C1C=C2C3C[C@H]4C(=O)CCC(C4=O)C3CCC2[C@H](c2ccoc2)O1,468.214803364,4.219900000000004,99.88,0.00829,COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-41045121,BANHLTBDTXCVOB-WCYRKSIYSA-N,"n-[[(4s,5r)-2-[(2s)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-8-(2-phenylethenyl)-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n-methyl-2-morpholin-4-ylacetamide",139032354.0,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)C(=O)CN1CCOCC1,O=C(CN1CCOCC1)NC[C@H]1CCNS(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O1,557.255956968,2.416200000000001,99.62,0.1078897159999999,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)C(=O)CN1CCOCC1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-41435039,BLQFBUSGGJWCTG-NUJGCVRESA-N,"n-[(2r,3r,6r)-6-[2-(4-cyclopropyltriazol-1-yl)ethyl]-2-(hydroxymethyl)oxan-3-yl]-2-morpholin-4-ylacetamide",54645024.0,O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)O[C@H]1CO,O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)OC1,393.237604472,-0.0974999999999974,101.74,-0.0597032079999999,O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)O[C@H]1CO,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-41785329,RLKWOXOHJMZSAQ-GBESFXJTSA-N,"n-[2-[(2s,5s,6s)-6-(hydroxymethyl)-5-[(2-morpholin-4-ylacetyl)amino]oxan-2-yl]ethyl]-2-pyridin-2-ylacetamide",54645328.0,O=C(Cc1ccccn1)NCC[C@@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1,O=C(Cc1ccccn1)NCC[C@@H]1CC[C@H](NC(=O)CN2CCOCC2)CO1,420.2372701239999,-0.5126999999999968,113.02,-0.2218588409999999,O=C(Cc1ccccn1)NCC[C@@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-43375785,VCMMXZQDRFWYSE-UHFFFAOYSA-N,plumbagin,10205.0,CC1=CC(=O)c2c(O)cccc2C1=O,O=C1C=CC(=O)c2ccccc21,188.047344116,1.7175,54.37,0.27154,CC1=CC(=O)c2c(O)cccc2C1=O,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-45941419,HBUPPCLFCIMQJL-BZSNNMDCSA-N,"n-[(2r,3s,6s)-2-(hydroxymethyl)-6-[2-(4-methyl-1-piperazinyl)-2-oxoethyl]-3-oxanyl]-2-(2-pyridinyl)acetamide",54639719.0,CN1CCN(C(=O)C[C@@H]2CC[C@H](NC(=O)Cc3ccccn3)[C@H](CO)O2)CC1,O=C(Cc1ccccn1)N[C@H]1CC[C@@H](CC(=O)N2CCNCC2)OC1,390.22670543999993,-0.1870999999999969,95.0,0.042511053,CN1CCN(C(=O)C[C@@H]2CC[C@H](NC(=O)Cc3ccccn3)[C@H](CO)O2)CC1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-46892958,XDLHQIAWJMBGCC-STSQHVNTSA-N,"n-[[(4r,5r)-2-[(2s)-1-hydroxypropan-2-yl]-8-(4-methoxyphenyl)-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-2-methoxy-n-methylacetamide",54626458.0,COCC(=O)N(C)C[C@@H]1Oc2cc(-c3ccc(OC)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,O=S1(=O)NCCCOc2cc(-c3ccccc3)ccc21,506.208672428,2.2356,105.61,0.025380845,COCC(=O)N(C)C[C@@H]1Oc2cc(-c3ccc(OC)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,Broth microdilution,Acinetobacter baumannii ATCC 17978
