Name,SMILES,Mean,id
PHTHALYLSULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,0.969025,55108940
BRD-K69957116,CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)NCCN2CCCC2)O[C@H]1CO,0.957038882,55119077
BRD-A92924802,C[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC[C@@]3(C)[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]3(C)[C@@H]4CC[C@H]4C5=CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]43C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,0.912255026,55127957
PHENFORMIN HYDROCHLORIDE,Cl.N=C(N)NC(=N)NCCc1ccccc1,0.93432,55197526
RONNEL,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.1551,55244835
LUPEOL,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,0.961295,55332434
BRONOPOL,O=[N+]([O-])C(Br)(CO)CO,0.149415,55625421
BRD-K46010162,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2F)Oc2cc(C#CCN(C)C)ccc2S1(=O)=O,1.024568983,55679965
BRD-K36969140,C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,1.574504497,55680822
BRD-K84024786,O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCNC(=O)C2CCC2)O[C@H]1CO,0.95545506,55690195
BRD-K43661632,CCNC(=O)C[C@@H]1C=C[C@@H](NC(=O)C2CC2)[C@@H](CO)O1,1.254370767,55941293
BRD-A25516658,O=C1NC(=O)[C@@H](c2ccccc2)N1,0.890237597,55958880
BRD-K77989909,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(OC(F)(F)F)cc2)Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C1=O,0.936617584,56163219
PENTYLENETETRAZOL,C1CCc2nnnn2CC1,0.947315,56255774
BRD-K52309792,COCC(=O)Nc1ccc2c(c1)[C@@H]1C[C@H](CC(=O)N3CCOCC3)O[C@H](CO)[C@@H]1O2,1.097021611,56341404
KETANSERIN,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.880595,56362568
AZASERINE,[N-]=[N+]=CC(=O)OCC(N)C(=O)O,1.031465,56455037
BRD-K53114651,Nc1nc2nn[nH]c2c(=O)[nH]1,1.015031074,56461442
BRD-K37830723,Cc1cc(OC(=O)N(C)C)cc(=O)n1C,1.032551896,56501540
4-METHYLIMIDAZOLE,Cc1c[nH]cn1,0.898165,56616750
BRD-K05239279,O=C(N/N=C/[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)c1ccccn1,1.082496772,56635113
CLOFOCTOL,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,1.62445,56824688
LUPEOL ACETATE,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CCC4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)C5CC[C@]43C)C12,0.908565,56879967
PROPRANOLOL HYDROCHLORIDE (+/-),CC(C)NCC(O)COc1cccc2ccccc12.Cl,0.67007,56908856
BRD-K49310131,N#CCN(CC#N)C(=O)c1ccco1,0.862016595,56962947
VERATRIC ACID,COc1ccc(C(=O)O)cc1OC,1.031835,57098901
BRD-K12151048,CN(C)/C=C/C(=S)c1cccs1,0.980094082,57252300
DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,0.56234,57294144
BRD-K72383721,COc1ccccc1CN1C(=O)c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@@H]1c1ccc(CO)cc1,0.915068119,57317669
BRD-K81597381,CC(C)NC(=O)N(C)C[C@H]1Oc2ncc(-c3ccc(C(=O)N(C)C)cc3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,1.029617639,57334805
BRD-K59125435,OCCNC(=S)c1ccccc1,1.147611814,57543900
BRD-K28207830,COc1cccc2ccc(Cl)nc12,0.93172856,57727323
BRD-K17344836,O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NC1CCC1,1.061681414,57788626
BRD-K35444428,CC(C)(C)OC(=O)NCc1nnc(N)[nH]1,0.958028629,57876566
BRD-K87934876,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@H]1CN(C)C(=O)Nc1ccc(F)cc1,1.026024808,57962807
ISOSORBIDE MONONITRATE,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,0.997585,58006559
BRD-K54779566,O=c1[nH]nc(Br)c(=O)[nH]1,1.000692772,58019180
CEFACLOR,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.16026,58036391
FLUOROMETHOLONE,CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.87564,58215618
FLUCYTOSINE,Nc1nc(=O)[nH]cc1F,0.98714,58248513
BRD-A03877259,CC(C)(CO)NC(=S)NC[C@H]1CCCO1,1.161166096,58360158
BRD-K67923220,COc1ccc(-c2nc(-c3ccc(C)cc3C)cs2)cc1,0.984879274,58387452
BRD-K58528081,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1OC(=O)C[C@@H]1C(C(=O)OC)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C1=C\C,0.991605499,58454649
RITODRINE HYDROCHLORIDE,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl,1.01794,58567021
BRD-K56049801,COC(CNC1=Nc2ncccc2OC1)OC,0.945890211,58605289
BRD-K09736664,CC(=O)N1CSC[C@H]1C(=O)O,0.964277121,58663092
ACETYLCARNITINE,CC(=O)OC(CC(=O)O)[N+](C)(C)C.[Cl-],1.121965,58719504
BRD-K30113303,CO[C@@H](CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO,0.749115653,58963771
NITAZOXANIDE,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.809575,59038974
BRD-K74871326,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4c3CCCC4)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,1.114212739,59151613
BRD-K46488010,CC(C)(C)[C@H]1COC(=O)[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC=CC[C@@H](CC(=O)N[C@H](CO)Cc2ccccc2)C(=O)N1,1.067327054,59207262
BRD-K01762623,C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,1.088174997,59266136
BRD-K99471787,N#Cc1cnc2c(C(N)=O)cnn2c1N,1.04248761,59307213
BRD-K06763716,CC/C(=C\c1ccccc1)C(=O)O,1.017256759,59371962
GLUCONOLACTONE,O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,1.1615,59376861
BRD-K49137954,O=C(C[C@@H]1C=C[C@H](NS(=O)(=O)c2ccccc2)[C@@H](CO)O1)NCc1ccncn1,1.077800961,59570448
BRD-K86677400,O=C(O)c1cncnc1N1CCCC1,0.965829141,59712345
BRD-K37951462,C=CCn1c(=O)c2c(nc(NCCO)n2C)n(C)c1=O,0.919775113,59732278
BRD-M27263364,CO[C@@H]1C=C[C@@H]2[C@H]1N2CCCO,0.926180097,59802045
ERGONOVINE MALEATE,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,1.0353,59803039
BRD-A88437782,c1ccc2c([C@@H]3CCCN3)cccc2c1,0.944166104,59922533
BRD-K73442516,C[C@@H](NC(=O)C[C@@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)c1ccccc1,0.922656246,60363977
BRD-K94831826,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(Cc2ccccn2)C[C@@H]1C,1.04921082,60599104
VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,1.2241,60645398
BRD-K19147816,COc1ccccc1C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)c1ccc3c(c1)OCO3)O2,0.850799329,60765550
BRD-K27148482,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCC2)Oc2cc(-c3cncnc3)ccc2S1(=O)=O,0.851606102,60840846
DI-O-DEMETHYLCURCUMIN,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,0.9586,60914255
BRD-K74550836,O=C(C[C@@H]1C=C[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1)NCCc1cscn1,1.087118883,60956474
BRD-K90900628,NC(=O)Cn1cnc2sc3c(c2c1=O)CCC3,1.011316265,61021505
ALISKIREN HEMIFUMARATE,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O,0.87051,61090872
BRD-K31465431,C=CC[C@H](CC(=O)NCCO)C(=O)N[C@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)Cc1ccccc1,0.865339886,61237468
BRD-K69209213,COc1ccc([Si](C)(C)[C@H]2[C@H](CC(=O)N3CCC[C@H]3CO)O[C@@]3(C(=O)N(Cc4cccc(N5CCCCC5=O)c4)c4ccccc43)[C@@H]2C)cc1,1.1094756,61394954
BRD-K78263943,COc1ccc(C(=O)NC(CO)(CO)CO)cc1OC,1.039269502,61626361
ACACETIN,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1.21685,61873189
ERYTHROMYCIN ESTOLATE,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,0.898055,61989543
BRD-K18673820,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0.996069233,62035291
BRD-K46017740,Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)N4CCN(c5ccccc5)CC4)CC[C@@H]32)c1,0.909644704,62134505
BRD-K81117311,OCCNC(=S)Nc1ccccc1,1.035274079,62225653
BRD-K38165211,CCOC(=O)CC1(C)NNC(=S)NN1,0.947173726,62283756
CYCLOSERINE (L),N[C@H]1CONC1=O,0.932675,62303598
BRD-K27154831,O=C(C[C@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)NCCCN1CCOCC1,0.93500779,62351467
BRD-K74271358,C[C@@H]1[C@@H]([Si](C)(C)F)[C@H](CCO)O[C@@]12C(=O)N(Cc1cccc(N3C(=O)c4cccc5cccc3c45)c1)c1ccccc12,1.222779543,62421521
BRD-K90294313,C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1cccc2ccccc12,1.137803516,62438211
BRD-K81572902,O=C(N[C@@H]1CC[C@H](CC(=O)N2CCOCC2)O[C@@H]1CO)c1ccc2c(c1)OCO2,1.186383968,62471045
BRD-K40494509,COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(F)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.704759608,62529310
BRD-K75416754,COC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2cn(C)cn2)O1,1.115671763,62532851
BRD-K14349461,Cc1ncc(CO)c(CO)c1O,0.913100045,62625315
BRD-K20951262,C=CC[C@@H](CC(=O)NCCO)C(=O)N[C@@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)Cc1ccccc1,1.020279954,62910791
TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)OC5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0.561275,62995719
BRD-K53501350,COc1ccc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)cc1,0.969818485,63082614
NORETHYNODREL,C#C[C@]1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CC[C@@]21C,1.0416,63171864
IVABRADINE HYDROCHLORIDE,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,1.06312,63192977
BRD-K19008694,CC(C)(C)OC(=O)C[C@H]1CC=CC[C@@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N[C@@H](C(C)(C)C)COC1=O,0.859422884,63325256
BRD-K23435071,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2cccc(F)c2)O1)NCCCN1CCOCC1,0.899016899,63384439
BRD-K11900042,Cc1cc(=O)[nH]c(=S)[nH]1,1.156005281,63459109
BRD-K16888512,Cc1ccc(S[C@]2(C(=O)NCCCN(C)C)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,1.01458152,63465783
BRD-A53296528,Cc1ccc(S(=O)(=O)C[C@H](C)N2CCOCC2)c(S(=O)(=O)C[C@@H](C)N2CCOCC2)c1,1.094155056,63642475
BRD-K46161579,O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1,0.994102622,63961251
BRD-K55096910,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,1.128984341,64173014
BRD-K02757264,O=C(C[C@H]1C=C[C@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0.750141976,64203919
BRD-K74336031,O=C(C[C@@H]1C=C[C@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCCN1CCCCC1,1.043341201,64225344
MEPHENYTOIN,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.2471,64340083
BRD-K09771863,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cnccn2)Oc2cc(Br)ccc2S1(=O)=O,1.0969205,64366397
BRD-A18028012,N#C[C@H](NCCO)c1ccc(F)cc1,0.929115935,64456614
BRD-K51109786,OCC1(CO)COC(COc2ccccc2)=N1,0.926084518,64490903
BRD-K47633800,[N-]=[N+]=NCc1ccccc1C[C@]1(C(=O)N2CCOCC2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1N=[N+]=[N-],0.969639627,64596054
BRD-K00818265,CC1CCN(S(=O)(=O)c2c[nH]cn2)CC1,0.965261892,64807989
BRD-K17997527,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C,0.98113793,64887187
DEXAMETHASONE,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.1306,64909518
BRD-K15682499,CC(C)OC(=O)c1nnc(N)[nH]1,0.943031039,64936494
BRD-K79479447,Cc1ccc(CSc2ncc(C(F)(F)F)cc2Cl)cc1,0.909194159,65077465
BRD-K97596373,CN1CCN(C(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3S(=O)(=O)c3cccc(Cl)c3)O2)CC1,0.970433434,65135515
BRD-K45522542,C[C@H]1[C@H]([Si](C)(C)F)[C@@H](CCO)O[C@]12C(=O)N(Cc1cccc(N(C=O)c3ccccc3)c1)c1ccccc12,0.897903683,65393651
BRD-K77053168,CN(c1c[nH]c(=O)[nH]c1=O)C1CCCCC1,0.982034507,65409299
BRD-K61230716,[O-][NH2+][O-],0.872591187,65490101
BRD-K13543055,COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(Cc1ccccc1OC)[C@@H](C)CO2,0.916532669,65522874
PROCODAZOLE,O=C(O)CCc1nc2ccccc2[nH]1,1.23685,65693119
BRD-K68527008,CN(C)CCNC(=O)c1ccccn1,0.974121526,65900702
BRD-K72219455,COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4(O)CCCCCC4)ccc31)[C@H](c1ccc(OCCO)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCCCCCC1,1.047884811,65976683
BRD-K81648881,NS(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1,0.886672762,66011235
BRD-K72575324,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,1.043876919,66076628
BRD-K34730807,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0.907294859,66089511
BRD-K82224795,Cc1nc(=O)c(/C=N/O)c(O)[nH]1,0.979620829,66129632
BRD-K59018921,Cn1c(CC#N)n[nH]c1=S,1.027337394,66133465
EPIGALLOCATECHIN-3-MONOGALLATE,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.806685,66242233
MUNDOSERONE,COc1ccc2c(c1)O[C@@H]1COc3cc(OC)c(OC)cc3[C@@H]1C2=O,0.94483,66260993
THIORIDAZINE HYDROCHLORIDE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,0.90072,66403252
BRD-K77033949,NNC(=S)NCc1ccc(F)cc1,1.062470253,66485121
BRD-K57673772,COc1cccc(C#Cc2ccc3c(c2)O[C@H](CN(C)S(=O)(=O)c2ccccc2F)[C@@H](C)CN([C@@H](C)CO)S3(=O)=O)c1,1.205355995,66681722
ACETYL HYMETOCHROME,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0.894105,66727207
BRD-K91874116,COCCNC(=O)C[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@@H](CO)O1,1.009780333,66749871
BRD-K34839838,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@H]1CN(C)C(=O)Cc1ccccc1,0.826738452,66750060
RIVASTIGMINE TARTRATE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1.091565,66840665
BRD-K23763706,C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)NC[C@H](OC(=O)[C@@H](CC=C)Cc1ccc(F)cc1)c1ccccc1,1.167159599,66879184
BRD-K48922193,NCC[C@@H]1CC[C@@H](NC(=O)C2CCC2)[C@H](CO)O1,1.036592635,66916827
ZOMEPIRAC SODIUM,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1.02707,66942309
BRD-K04615352,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2ccccc2c1,0.983496667,67043981
BRD-K69783437,COCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccccc2OC)O1,1.065722737,67133975
ETODOLAC,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1.19465,67495633
BRD-K79982586,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@H]1CN(C)C(=O)Nc1cc(F)ccc1F,1.068747363,67581074
TANGERITIN,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,1.24525,67701920
SANGUINARIUM CHLORIDE,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.[Cl-],0.82812,67742109
BRD-K07482874,C[C@@H](NC(=O)C[C@H]1C=C[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)c1ccccc1,1.114229752,67907735
BRD-K83910751,Cn1c(=O)n(C)c2cc(CN)ccc21,1.065824081,67933021
BRD-K55435766,COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCO)O[C@]3(C(=O)N(Cc4cccc(N5C(=O)c6cccc7cccc5c67)c4)c4ccccc43)[C@H]2C)cc1,1.454530056,68217875
BRD-K14249891,CS(=O)(=O)c1ccccc1CC(=O)O,1.011906856,68265204
BRD-K12630395,Cc1nccc2c1[nH]c1ccccc12,0.531537647,68441763
KATACINE,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,1.00302,68465646
CLOSANTEL,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,1.4091,68502508
BRD-K45270227,O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,1.11653238,68555377
BRD-K66437238,CC(C)CC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1cccs1)O2,1.037071509,68564029
FURALTADONE,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,0.96914,68580200
BRD-K01045229,COc1cccc(S(=O)(=O)N[C@@H]2CC[C@@H](CCn3cc(-c4ccccc4OC)nn3)O[C@H]2CO)c1,0.871698205,68707831
BRD-K94919853,Cc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1,1.002010149,68713918
BRD-K99499260,O=C(C[C@H]1C=C[C@H](NC(=O)Nc2ccc3c(c2)OCO3)[C@@H](CO)O1)NCCCN1CCOCC1,1.22250477,68794692
BRD-K78130762,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,1.017378766,68840667
BRD-K30649892,COCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccc(F)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,1.208951731,68927846
BRD-K19442443,CS(=O)(=O)CS(=O)(=O)C1=C(N2CCOCC2)C2CCN1CC2,1.017262185,69081666
BRD-K13781734,COc1ccc(C#Cc2ccc3c(c2)O[C@H](CN(C)S(=O)(=O)c2ccccc2F)[C@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,1.115370664,69187384
BRD-K34459736,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@H](C)N(C(=O)Nc2c(C)noc2C)C[C@H]1C,1.015564708,69192048
BRD-K25417311,Nc1ccc(-n2cnnn2)cc1,0.948465556,69361426
BRD-K20940862,C=CCN(C#N)c1nc(N(C)C)nc(N(C)C)n1,0.84692113,69431574
BRD-K70561408,Cc1cc(C)nc(N2CC(=O)NC2=N)n1,0.994635148,69509347
LORNOXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1.1052,69845013
SINENSETIN,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0.939755,69886937
BRD-K89759039,CNC(=O)C(=O)Nc1cc(Cl)ccc1C#N,0.958961417,70272751
BRD-K30561618,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2cccnc2)Oc2cc(C#CC3(O)CCCC3)ccc2S1(=O)=O,0.952493849,70473391
BRD-K64930843,NC(=O)CSc1nnnn1-c1ccccc1,0.96540467,70591347
BRD-K17969806,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)C2CC2)O1)NCc1ccncc1,1.10646837,70613491
JAMAICIN,COc1cc2c(cc1-c1coc3c4c(ccc3c1=O)OC(C)(C)CC4)OCO2,0.851525,70615483
LINEZOLID,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.533275,70621966
ACAMPROSATE CALCIUM,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],1.13355,70624773
BRD-K20330624,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3c(c2)OCO3)Oc2ncc(C#CCN(C)C)cc2C1=O,1.11982127,70713384
BRD-K09275277,Nc1ncnc2nc(N3CCCCC3)[nH]c12,1.111662116,70873371
BRD-K55395125,Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(Cc3ccccc3Cl)[C@@H]2c2ccc(CO)cc2I)cc1,1.032045592,71106396
ISOPEONOL,COc1cc(O)ccc1C(C)=O,0.934425,71182075
ROPINIROLE HYDROCHLORIDE,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,1.040685,71316659
ANISINDIONE,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1.04145,71353774
BRD-K09156086,COc1ccccc1CNC(=O)C[C@@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1,0.827612659,71415039
NOVOBIOCIN SODIUM,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],0.14289,71462019
BRD-K06714535,COc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)N[C@H]4CCN(Cc5ccccc5)C4)CC[C@@H]32)cc1,0.925958961,71687619
BRD-K95378125,CO[C@@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H](C)N(C(=O)C2CCCCC2)C[C@@H]1C,0.982157449,71951433
BRD-K32048092,CCC(=O)O,1.065776732,72083616
