Compound_ID,SMILES,Sau_R1_10uM,Sau_R2_10uM,Sau_Mean_10uM,HepG2_R1_10uM,HepG2_R2_10uM,HepG2_Mean_10uM,HSkMC_R1_10uM,HSkMC_R2_10uM,HSkMC_Mean_10uM,IMR90_R1_10uM,IMR90_R2_10uM,IMR90_Mean_10uM,Eco_stokes20_Mean,Abau_liu23_Mean
BRD-K24911846,CN1CCN(CC1)Cc1ccc(cc1C(F)(F)F)NC(=O)Nc1ccc(cc1)Oc1cc(ncn1)NC(=O)C1CC1,0.265580325,0.476837801,0.371209063,0.103475516,0.101122119,0.102298818,0.612760661,0.549955828,0.581358244,0.061741039,0.075640478,0.068690759,,
BRD-K87095742,COc1ccc(cc1)NC(=O)Nc1cccc2c1O[C@@H](CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)[C@@H](C)CN([C@@H](C)CO)C2=O,0.464495694,0.27825797,0.371376832,1.077298173,1.034118638,1.055708406,1.010089886,0.998057861,1.004073874,0.998709612,1.057389133,1.028049373,,
TETRANDRINE,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,0.49425,0.25217,0.37321,0.901371772,1.081033995,0.991202884,1.00327735,0.99290718,0.998092265,0.82499356,0.834592565,0.829793063,,
BRD-A13066870,COc1ccc(cc1Cl)N([C@@H](C(=O)NCCc1ccccc1)c1ccc(s1)Cl)C(=O)CCl,0.419483701,0.327544397,0.373514049,0.071938493,0.063603525,0.067771009,0.048980876,0.04457661,0.046778743,0.060732388,0.070147751,0.06544007,,
BRD-K51825814,C[C@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(cc32)NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1)c1ccccc1,0.426822719,0.320250118,0.373536418,0.985597485,0.961314893,0.973456189,0.998956073,1.002595039,1.000775556,0.991837168,1.051200968,1.021519068,,
BRD-K67035074,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)NC1CCCCC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.305711614,0.443435765,0.374573689,0.847393748,0.913934231,0.880663989,0.92796538,0.973263437,0.950614409,1.027573303,1.056837387,1.042205345,,
BRD-K02558072,COC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],0.507624516,0.247300589,0.377462552,0.952612658,0.943313093,0.947962876,1.012373672,1.0166895,1.014531586,1.163702019,1.137378818,1.150540419,,
BRD-K81917392,CC(C)NC(=O)Nc1ccc2c(c1)CC(=O)N(C[C@@H](C)[C@@H](CN(C)Cc1ccc(cc1)Oc1ccccc1)O2)[C@H](C)CO,0.374801978,0.381560246,0.378181112,0.806631354,0.753405854,0.780018604,0.914642323,0.833950493,0.874296408,0.9907743,0.979096451,0.984935376,,
BRD-K03816923,CC(=O)c1c(c(c(c(c1O)Cc1c(c2c(c(c1O)C(=O)/C=C/c1ccccc1)OC(C)(C)C=C2)O)O)C)O,0.44936145,0.308854418,0.379107934,1.119294305,1.116743829,1.118019067,0.996602002,0.994312574,0.995457288,1.017525789,0.988327672,1.002926731,,
EMODIN,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.37899,0.37972,0.379355,1.007898693,0.948334384,0.978116539,0.998646922,0.9926925,0.995669711,1.051743854,0.978562427,1.01515314,,0.854185
BRD-K45869097,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1cccc2ccccc12)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.316964391,0.443199382,0.380081886,0.971721569,0.73833271,0.855027139,0.950844425,0.891540452,0.921192438,0.908932868,0.853294726,0.881113797,,
BRD-K45370747,OCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCO)C3=O,0.383950975,0.378674778,0.381312876,0.120531505,0.132908983,0.126720244,0.812202292,0.820778178,0.816490235,0.747038325,0.596015111,0.671526718,,
BRD-K59941628,C[C@@H]1CCCCO[C@@H](CN(C)CC2CC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.355639236,0.407255687,0.381447462,1.02086481,0.981524407,1.001194608,0.965392372,0.966116254,0.965754313,0.960598129,0.998481606,0.979539868,,
BRD-K28452984,CC(=CCc1cccc2c(c[nH]c12)C1=C(O)C(=O)C(=C(O)C1=O)c1c([nH]c2ccccc12)C(C)(C)C=C)C,0.393132844,0.370711279,0.381922061,0.987307097,1.099958528,1.043632813,0.734970032,0.688060078,0.711515055,0.778838136,0.731646275,0.755242206,,
BRD-K10759270,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl,0.406001333,0.359982951,0.382992142,0.990597343,1.01205941,1.001328377,1.064661568,1.067897496,1.066279532,0.921799571,0.963257472,0.942528522,,
BRD-K48853221,COc1ccc(cc1)CN(C)C[C@@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.378715217,0.387281172,0.382998195,0.082443532,0.084507802,0.083475667,0.04439454,0.043499107,0.043946823,0.064850908,0.065247818,0.065049363,,
GANGALEOIDIN,COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,0.36991,0.39661,0.38326,0.977753983,1.035568077,1.00666103,1.048725089,1.068191793,1.058458441,1.04684814,1.067985439,1.057416789,,1.18975
CITRININ,CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O,0.35801,0.4126,0.385305,1.002767429,0.972760578,0.987764003,0.973178101,0.969571202,0.971374651,1.112367697,0.799097772,0.955732735,,
BRD-K76183666,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)CC1CCCCC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.274311085,0.496430793,0.385370939,0.419233508,0.750748356,0.584990932,0.096637774,0.053744535,0.075191155,1.033610491,0.717230088,0.87542029,,
BRD-K00003370,OC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)OCC1(O)CCN(CC1)c1cc2c(cc1F)C(=O)C(=CN2C1CC1)C(=O)O,0.404350674,0.369472994,0.386911834,1.051141869,0.964896563,1.008019216,1.019901984,1.038688009,1.029294996,0.963592222,0.928826738,0.94620948,,
BRD-K61845293,CCN1CCN(CC1)Cc1ccc(cc1C(F)(F)F)C(=O)Nc1ccc(c(c1)Oc1ccc2c(c1)CC(=O)N2)C,0.557381505,0.216739077,0.387060291,0.43201475,0.385490828,0.408752789,0.372575508,0.469768181,0.421171845,1.063642757,0.679750009,0.871696383,,
BRD-K78701764,C[C@@H]1CCCCO[C@H](CN(C)CC2CC2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1ccc(cc1)Cl,0.394539434,0.38186571,0.388202572,0.973025437,1.066064076,1.019544757,1.004982229,0.985320332,0.995151281,0.943933247,0.973237378,0.958585313,,
BRD-A22303829,CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O[C@@H](C)OC(=O)C)COC(=O)N)c1ccco1,0.392792266,0.383930306,0.388361286,0.985384056,1.027004338,1.006194197,1.031143715,1.011735809,1.021439762,1.024794359,0.975682588,1.000238474,,
ETHYL DICHLOROORSELLINATE,CCOC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O,0.38394,0.39421,0.389075,1.148807069,1.218141175,1.183474122,0.987110054,1.002663711,0.994886882,0.882874689,0.997027412,0.93995105,1.014255,1.03795
BRD-K38453291,Fc1ccc(cc1)/C=C/CN(CCCNS(=O)(=O)c1cccc2cnccc12)C/C=C/c1ccc(cc1)F,0.474963347,0.303266534,0.389114941,0.975491834,0.974347185,0.974919509,0.994099989,0.995659273,0.994879631,1.018387231,0.993797287,1.006092259,,
BRD-K10871573,O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)S(=O)(=O)c1ccccc1)CC(=O)NCc1ccc(cc1)-c1ccccc1,0.393392405,0.386326989,0.389859697,1.015026216,1.020880041,1.017953128,1.008443125,1.008464329,1.008453727,0.947412404,0.936044009,0.941728207,,
BRD-K86761848,CCOC(=O)[C@H]1C/C=C/C[C@H](C(=O)OCC)C(=O)O[C@H]2[C@H](OC(=O)Nc3ccc(cc3)Br)[C@@H](CO)O[C@H](OC)[C@@H]2OC1=O,0.376335929,0.404150243,0.390243086,0.0869569,0.073819516,0.080388208,0.118182977,0.108787635,0.113485306,0.073751506,0.068592184,0.071171845,,
BRD-K00004714,C[C@H](C(=O)O)c1ccc(c2ccccc12)C1CCCCC1,0.39716424,0.384339037,0.390751638,1.044036389,1.049920746,1.046978567,1.015349693,1.036848095,1.026098894,1.002638165,0.872691578,0.937664872,,
BRD-K38044910,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)CC1CCCCC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.370245098,0.414909563,0.39257733,0.078142905,0.069710489,0.073926697,0.046759337,0.047616609,0.047187973,0.071668485,0.07612039,0.073894438,,
BRD-K60763357,COc1ccc(cc1)CN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.425252686,0.360030581,0.392641633,0.081478558,0.078785373,0.080131966,0.042995815,0.041796873,0.042396344,0.067502009,0.064322239,0.065912124,,
BRD-K18834913,Brc1ccc(cc1)Cn1cncc1Cn1cc(c(c1)-c1cccc2ccccc12)C(=O)N1CCOCC1,0.367427272,0.420813211,0.394120242,0.075246332,0.079975449,0.07761089,0.045609241,0.047811171,0.046710206,0.119988731,0.073147472,0.096568102,,
BRD-K02506391,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)F)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.384503993,0.403772639,0.394138316,0.980053324,0.988820379,0.984436851,1.000732043,0.996675783,0.998703913,0.972548052,1.010929099,0.991738576,,
SULOCTIDIL,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,0.48313,0.31277,0.39795,0.098343359,0.104244297,0.101293828,0.047702597,0.047933952,0.047818274,0.315462413,0.362365164,0.338913788,,0.364025
AVOCATIN A,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O.C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0.53784,0.25819,0.398015,1.018294729,1.009821503,1.014058116,1.034754486,1.024394162,1.029574324,1.01735386,1.057065055,1.037209457,1.0314,
BRD-K51071994,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)NC(=O)C1CC1,0.477284107,0.319191125,0.398237616,0.769856205,0.734407456,0.75213183,0.942880324,0.873283287,0.908081806,1.001044691,1.026800295,1.013922493,,
BRD-K00003238,COCCNCc1ccc(nc1)-c1cc2nccc(c2s1)Oc1ccc(cc1F)NC(=O)C1(CC1)C(=O)Nc1ccc(cc1)F,0.471073938,0.326218201,0.398646069,0.108091343,0.098590317,0.10334083,0.088083081,0.085810222,0.086946652,0.703899302,0.839839885,0.771869594,,
BRD-K19310540,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)NC1CCCCC1,0.413178848,0.385760382,0.399469615,0.98606017,0.974031578,0.980045874,0.985056849,0.951184523,0.968120686,1.004051218,0.919573437,0.961812328,,
BRD-K89877751,CCc1nc2ccc(cn2c1N(C)Cc1cc2ccccc2s1)C(=O)NC1CCN(CC1)Cc1ccccc1,0.41797455,0.384082995,0.401028772,0.867912855,0.904812645,0.88636275,0.41161464,0.510736676,0.461175658,0.686818798,0.800828609,0.743823704,,
BRD-A34120750,COC(=O)C[C@@H]1C[C@@H](C)[C@H]2[C@@H]([C@@H]1O)C(=O)c1c(c3c(c(c1C2=O)O)[C@]1(O)[C@@H](C)O[C@@H]3C[C@H]1O)O,0.521223405,0.281388629,0.401306017,0.907453284,0.711616928,0.809535106,1.004265054,1.01334416,1.008804607,0.889750765,0.885686676,0.887718721,,
NILVADIPINE,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.45955,0.34308,0.401315,0.334436295,0.352255503,0.343345899,0.778325136,1.048743888,0.913534512,0.440933702,0.427282629,0.434108166,1.041115,1.2123
BRD-A74457435,C[C@H](CCC(=C)[C@@H](C)C(=O)O)[C@H]1CC[C@@]2(C)C3=C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@@H](OC(=O)CC(=O)O)C(C)(C)[C@@H]1CC3,0.395029997,0.407637815,0.401333906,1.050260406,1.047156067,1.048708236,1.016795469,1.015704751,1.01625011,1.010888206,1.030507216,1.020697711,,
BRD-K12297523,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccncc1,0.380136042,0.424088726,0.402112384,0.779676505,0.764841403,0.772258954,0.823692606,0.891511736,0.857602171,0.912252349,0.869663627,0.890957988,,
BRD-K03812127,Oc1cccc(c1)-c1nc2ccc3ccccc3c2c2c1CCC2,0.529761514,0.27550195,0.402631732,0.929056721,0.937460326,0.933258524,0.978686571,0.971959203,0.975322887,0.998855675,0.956378687,0.977617181,,
BROXYQUINOLINE,Oc1c(Br)cc(Br)c2cccnc12,0.42501,0.38026,0.402635,0.376736495,0.352670229,0.364703362,1.04174649,1.010885739,1.026316115,0.480609484,0.794883638,0.637746561,,
BRD-K08102723,OC[C@@H]1O[C@H](CC(=O)NCc2ccc(cc2)Oc2ccccc2)C=C[C@@H]1NC(=O)c1ccc2c(c1)OCO2,0.09999779,0.70557055,0.40278417,0.972868574,0.970280624,0.971574599,0.97696071,0.977712964,0.977336837,1.048855619,1.007927499,1.028391559,,
BRD-K63501681,Cc1cc(cc(c1N)C)C1(CCCCC1)c1cc(c(c(c1)C)N)C,0.429049403,0.377667744,0.403358574,0.887746736,0.879917395,0.883832066,0.973005811,0.974120316,0.973563064,0.976649845,1.006858884,0.991754365,,
BRD-K82051706,C[C@@H]1CCCCO[C@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.470686673,0.337614679,0.404150676,0.067375026,0.067050911,0.067212969,0.039530211,0.039376927,0.039453569,0.070379751,0.066124209,0.06825198,,
BRD-K60516122,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)NC(=O)c1ccncc1,0.382579061,0.429083524,0.405831293,0.839704006,0.766827462,0.803265734,1.016584774,1.029704918,1.023144846,0.897705847,0.964875118,0.931290483,,
BRD-K77991458,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)CN(C)C)C#Cc1ccccc1,0.155053416,0.657048415,0.406050916,0.94609609,0.869662764,0.907879427,0.996655375,1.000852054,0.998753714,0.824007727,0.836623184,0.830315456,,
BRD-K85554912,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C/3\CO[C@@H]4[C@H](O)C(=C[C@@H](C(=O)O1)[C@@]43O)C)O2,0.563429931,0.250149901,0.406789916,0.763677272,0.8536299,0.808653586,0.214491935,0.188536611,0.201514273,0.104962392,0.104862662,0.104912527,,
BRD-K64577478,CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.35253688,0.461940506,0.407238693,1.038452131,1.017776062,1.028114097,0.980859218,0.973207226,0.977033222,0.990247504,1.008064133,0.999155819,,
ROBENIDINE HYDROCHLORIDE,Cl.N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,0.42846,0.38831,0.408385,0.905261258,1.001573821,0.95341754,0.181910656,0.181795606,0.181853131,0.634886801,0.587862326,0.611374563,,
BRD-K00004597,C[C@H](CCOc1cccc(c1)CC(=O)O)N(CC(c1ccccc1)c1ccccc1)Cc1cccc(c1Cl)C(F)(F)F,0.504404557,0.314969206,0.409686882,1.028018097,0.939294558,0.983656327,1.035370559,1.03424124,1.0348059,1.135871293,1.07792159,1.106896442,,
BRD-K79435196,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NC(=O)Cn1cnnn1,0.418451321,0.401488774,0.409970048,0.919589768,0.905519394,0.912554581,1.049986013,1.046128528,1.048057271,1.007936377,0.835812928,0.921874653,,
BRD-K45318371,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C1CCCCC1,0.393718779,0.427815408,0.410767094,0.98438741,1.05134666,1.017867035,0.910592627,0.96193904,0.936265834,0.940424395,0.966388494,0.953406445,,
4-NONYLPHENOL,CCCCCCCCCc1ccc(O)cc1,0.33898,0.4858,0.41239,0.203737217,0.227769302,0.21575326,0.043166097,0.042555623,0.04286086,0.069248776,0.068246704,0.06874774,1.01605,
BRD-K84693684,O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)Cl)CC(=O)NCCc1ccncc1,0.356046455,0.47200786,0.414027157,1.010128752,0.98540872,0.997768736,1.007518211,1.005359614,1.006438913,0.973244093,1.006301196,0.989772645,,
BRD-K66287599,COc1ccc(cc1)NC(=O)N(C)C[C@H]1Oc2c(cccc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.446221245,0.381842576,0.414031911,0.951252702,0.902232981,0.926742841,0.924465801,0.977834635,0.951150218,1.008120593,0.960849339,0.984484966,,
BRD-K71212437,COc1ccc(cc1)CN(C)C[C@H]1Oc2c(cccc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.702288129,0.13180034,0.417044234,0.528207946,0.648534575,0.588371261,1.002476367,0.994596375,0.998536371,0.943261713,0.917928122,0.930594918,,
BRD-K75295174,COc1cccc(c1C1=NCc2cnc(nc2-c2ccc(cc21)Cl)Nc1ccc(c(c1)OC)C(=O)O)F,0.360771811,0.473907673,0.417339742,0.881657392,0.885513216,0.883585304,0.809471229,0.7821836,0.795827414,0.79958484,0.855531148,0.827557994,,
BRD-A67976398,Cc1ccc2c(c1)C(=C(C(=O)N2)C1=NN([C@@H](C1)c1ccc(cc1)Br)C(=O)CCC(=O)O)c1ccccc1,0.397204275,0.441370444,0.419287359,0.978927956,0.991222825,0.98507539,0.994393619,0.99041555,0.992404584,1.04318406,1.046023617,1.044603839,,
BRD-A52670399,CC[C@]1(O)O[C@@H]([C@@H](C)C[C@H]1C)[C@H]1C[C@H](C)[C@H](O1)[C@]1(CC)CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@H](C)[C@@H](OC)[C@H](C)C(=O)O)O1,0.28320668,0.556849562,0.420028121,0.959649439,0.998405235,0.979027337,0.820472298,0.681937584,0.751204941,0.410244604,0.288833232,0.349538918,,
BRD-K49635724,O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)Cl)CC(=O)NCCc1ccncc1,0.512311912,0.332654404,0.422483158,0.97983286,0.976437754,0.978135307,0.977473092,0.983994616,0.980733854,1.041951535,1.015532892,1.028742214,,
BRD-K09951645,CC(C)(C)c1nc(c(s1)-c1ccnc(n1)N)-c1cccc(c1F)NS(=O)(=O)c1c(cccc1F)F,0.402523606,0.442620289,0.422571947,1.046247291,0.988605902,1.017426597,1.045484329,1.056034372,1.050759351,1.059777299,1.049966499,1.054871899,,
BRD-A20697603,CC[C@@H](C)[C@H]1N[C@H]2C=Cc3c(cc(nc3[C@@H]2O)C(=O)O[C@@H](C)[C@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)/C(=C/C)NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)[C@@H](C)NC1=O)[C@@H](C)O)C(C)(O)[C@@H](C)O)[C@@H](C)O,0.476700689,0.36987472,0.423287705,1.049542707,0.930261515,0.989902111,0.999695259,1.011336064,1.005515662,1.067873792,1.079312251,1.073593022,,
BRD-K49305485,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NC(=O)Nc1c(noc1C)C,0.417237185,0.430185264,0.423711225,0.910255382,0.97450445,0.942379916,0.949270175,0.987574072,0.968422123,1.073972542,1.051158314,1.062565428,,
BRD-K76729250,O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)N1CCOCC1,0.248910169,0.60040063,0.424655399,0.979306719,1.029936505,1.004621612,1.020966061,1.000246065,1.010606063,1.12480513,0.991778342,1.058291736,,
BRD-K09232248,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)-c1ccccc1)NC(=O)Nc1c(noc1C)C,0.363209609,0.486407628,0.424808618,0.914875605,0.838381055,0.87662833,0.997378334,0.998643887,0.998011111,1.066143949,1.006248376,1.036196163,,
BRD-A84101548,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)[C@H]1O[C@@H](CSc2nc(c(o2)-c2ccccc2)-c2ccccc2)C[C@@H](O1)c1ccc(cc1)[N+](=O)[O-],0.552467867,0.299427143,0.425947505,1.004960315,0.957191377,0.981075846,0.981298875,1.021506774,1.001402825,0.982404553,0.963158064,0.972781309,,
BRD-K68741100,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)Nc1ccccc1,0.471264557,0.383812905,0.427538731,1.012608011,1.010810222,1.011709117,0.976680426,0.974603639,0.975642032,1.016275302,0.98628402,1.001279661,,
BRD-K09541934,O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1ccc(cc1)Cl)CC(=O)NC1Cc2ccccc2C1,0.346214531,0.509307329,0.42776093,0.991884074,0.890198833,0.941041454,0.9826356,0.975770065,0.979202833,0.989817899,0.984506441,0.98716217,,
CEFPODOXIME PROXETIL,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0.40006,0.45823,0.429145,0.950159405,0.97175134,0.960955373,1.019077224,1.014214557,1.01664589,0.896938217,0.888302803,0.89262051,,
BRD-K03933092,CC(C)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)Oc2ccccc2)Oc2c(cccc2C1=O)N(C)C(=O)c1ccncc1,0.403542321,0.457392225,0.430467273,0.997220267,0.931309367,0.964264817,0.983100523,0.983439169,0.983269846,1.033508619,1.034838717,1.034173668,,
BRD-M42056162,[Fe+3].CC/1=C(CCC(=O)O)/C/2=C/c3[nH]c(c(c3CCC(=O)O)C)/C=C/3\N=C(/C=C/4\N=C(\C=C1/N2)C(=C4C)C=C)C(=C3C)C=C,0.454192531,0.408898446,0.431545488,0.848512334,0.847092565,0.847802449,0.899192024,0.969260353,0.934226189,0.993209412,1.004421404,0.998815408,,
ABAMECTIN (avermectin B1a shown),CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0.43729,0.42732,0.432305,0.588802598,0.594929168,0.591865883,0.941222288,0.896244047,0.918733167,1.091112194,1.035176282,1.063144238,,
DIFFRACTAIC ACID,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,0.4347,0.43055,0.432625,0.976392766,0.881945251,0.929169008,0.966764912,0.96544985,0.966107381,1.237781065,0.813277361,1.025529213,1.057,
TIRATRICOL,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0.47559,0.39073,0.43316,1.168480224,1.038758182,1.103619203,1.068369022,1.067666803,1.068017912,1.221881174,1.166566275,1.194223725,1.0941,1.047655
BRD-K08472586,CO[C@@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,0.201556594,0.667970601,0.434763598,1.01190529,1.024312746,1.018109018,1.081045335,1.086765571,1.083905453,0.882709685,0.90356971,0.893139698,,
CETALKONIUM CHLORIDE,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.46015,0.41025,0.4352,0.216797733,0.207868594,0.212333164,0.046768188,0.046476407,0.046622297,0.307085465,0.200640921,0.253863193,,
BRD-K08346253,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C1CCCCC1,0.485774146,0.388768418,0.437271282,0.920499651,0.931983265,0.926241458,1.000913059,0.996267271,0.998590165,0.887887545,0.897610969,0.892749257,,
BRD-K79597417,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1cccc2ccccc12)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.481419171,0.394173836,0.437796504,0.822352949,0.877824127,0.850088538,0.972171843,0.910659755,0.941415799,0.95547761,0.998725466,0.977101538,,
AVERMECTIN A1a,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(OC)C(C)=CC(C(=O)O1)C34O)O2,0.4428,0.43328,0.43804,0.423477285,0.497044075,0.46026068,0.423823732,0.459488842,0.441656287,0.374804359,0.896183907,0.635494133,,
BRD-K68571833,CCCNC(=O)[C@]1(CC(=O)N(CC23CC4CC(CC(C4)C3)C2)[C@@H]1c1ccc(cc1I)CO)c1ccc(cc1)[N+](=O)[O-],0.459267292,0.418002297,0.438634794,1.038890622,1.014042784,1.026466703,0.996379001,0.987185354,0.991782178,0.945817968,0.817401888,0.881609928,,
BRD-K03012249,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(c(c1)Cl)Cl)NC(=O)Nc1c(noc1C)C,0.412840556,0.465271774,0.439056165,0.993620222,1.018609813,1.006115018,1.012911182,1.001867379,1.00738928,1.139156754,1.097049744,1.118103249,,
